"","tinh","huyen","year","W_mean_WI","non_w_mean_WI","n"
"1528",40,424,2014,2.73589049836345,2.9639801107343,5
"1529",40,424,2016,3.30306161398895,3.33175260807114,5
"1530",40,424,2018,NA,3.19615127981574,5
"1531",40,425,2010,2.31911393633722,2.31333254657763,5
"1532",40,425,2012,2.7548285537758,2.75342117537894,5
"1533",40,425,2014,2.83113326206648,2.84089715399767,5
"1534",40,425,2016,3.16078379313171,3.15090616961081,5
"1535",40,425,2018,NA,2.98406017391596,5
"1536",40,426,2010,2.94477807131597,2.9475153844165,5
"1537",40,426,2012,3.55617426491925,3.5479798542577,5
"1538",40,426,2014,3.65574070817644,3.629543309994,5
"1539",40,426,2016,3.66086311741303,3.64503352156344,5
"1540",40,426,2018,NA,3.27503568354358,5
"1541",40,427,2010,2.44379508896402,2.43959347164336,5
"1542",40,427,2012,2.97409659932699,2.96008815755516,5
"1543",40,427,2014,3.08289781347609,3.08066185223561,5
"1544",40,427,2016,3.11515448431063,3.11517943873442,5
"1545",40,427,2018,NA,3.02333871635732,5
"1546",40,428,2010,2.87495876617873,2.87499670179778,5
"1547",40,428,2012,3.49707499687677,3.49554411299923,5
"1548",40,428,2014,3.51061274935341,3.51638480324788,5
"1549",40,428,2016,3.6199204432657,3.6133467391628,5
"1550",40,428,2018,NA,3.34741235183018,5
"1551",40,429,2010,2.79068114578953,2.80955066451332,5
"1552",40,429,2012,3.47870757708263,3.48316195871727,5
"1553",40,429,2014,3.58503692281997,3.52500713662089,5
"1554",40,429,2016,3.54431330001522,3.55114182102809,5
"1555",40,429,2018,NA,3.41143825391074,5
"1556",40,430,2010,2.96554695566506,2.96263577847301,5
"1557",40,430,2012,3.35304094314554,3.35304094314554,5
"1558",40,430,2014,3.87232975366708,3.88052524161857,5
"1559",40,430,2016,3.85152375804914,3.84179367230965,5
"1560",40,430,2018,NA,3.71476749892256,5
"1561",40,431,2010,2.66396290600295,2.64596317173601,5
"1562",40,431,2012,3.46034456516384,3.46166175576219,5
"1563",40,431,2014,3.64093938669556,3.63860130860708,5
"1564",40,431,2016,3.69124885599974,3.6897384287493,5
"1565",40,431,2018,NA,3.28711611126967,5
"1566",40,432,2014,3.67960557733764,3.67960557733764,3
"1567",40,432,2016,3.09192086139013,3.09192086139013,3
"1568",40,432,2018,NA,3.30601114067954,3
"1569",42,436,2010,3.03204992328227,3.02654079389775,5
"1570",42,436,2012,3.44623610770854,3.48169984215763,5
"1571",42,436,2014,4.18210618682539,4.17318611474451,5
"1572",42,436,2016,4.14877415516274,4.1424394884922,5
"1573",42,436,2018,NA,3.57444766195016,5
"1574",42,439,2010,2.77955547693821,2.78544573940959,5
"1575",42,439,2012,3.37827571215393,3.38041972769219,5
"1576",42,439,2014,3.70787073920624,3.68664432270783,5
"1577",42,439,2016,3.29895266643909,3.33227593402059,5
"1578",42,439,2018,NA,3.49475863645528,5
"1579",42,440,2010,3.01643662143213,3.01120595227425,5
"1580",42,440,2012,3.40165308547175,3.44308385223351,5
"1581",42,440,2014,3.85319353074614,3.81937669517634,5
"1582",42,440,2016,4.01683835362464,3.92405031119547,5
"1583",42,440,2018,NA,3.11745077432484,5
"1584",42,441,2010,3.12931180253816,3.12931180253816,5
"1585",42,441,2012,3.6512841360914,3.6512841360914,5
"1586",42,441,2014,3.50386146888982,3.50386146888982,5
"1587",42,441,2016,3.5521832699237,3.5521832699237,5
"1588",42,441,2018,NA,3.60156711289486,5
"1589",42,442,2010,2.86516044380683,2.85741276338985,5
"1590",42,442,2012,3.62147990668396,3.6258287963764,5
"1591",42,442,2014,3.68863274452017,3.71132795171552,5
"1592",42,442,2016,3.59064522677498,3.61099562487322,5
"1593",42,442,2018,NA,3.32079617750441,5
"1594",42,443,2010,2.82488684156938,2.81784799083759,5
"1595",42,443,2012,3.10762678544211,3.10480849986688,5
"1596",42,443,2014,2.8212863405012,2.81139772127387,5
"1597",42,443,2016,3.02672050054357,3.03793560518778,5
"1598",42,443,2018,NA,3.47811503135468,5
"1599",42,444,2010,2.50666779153117,2.52447012640276,5
"1600",42,444,2012,3.15407071071702,3.09754359741581,5
"1601",42,444,2014,3.34232623981665,3.31822896781428,5
"1602",42,444,2016,3.43934150190155,3.49872698413771,5
"1603",42,444,2018,NA,3.02376048036445,5
"1604",42,445,2010,2.6392213756717,2.65243368783396,5
"1605",42,445,2012,3.38538902811504,3.34849031319947,5
"1606",42,445,2014,3.39601442549816,3.40450188010945,5
"1607",42,445,2016,3.57215919032827,3.57430062068444,5
"1608",42,445,2018,NA,3.05615920510826,5
"1609",42,446,2010,2.54817271346303,2.54746604096794,5
"1610",42,446,2012,3.45786466336061,3.4587338319244,5
"1611",42,446,2014,3.64768494561128,3.62851125692175,5
"1612",42,446,2016,3.40192209677549,3.38551672037628,5
"1613",42,446,2018,NA,3.46987986778087,5
"1614",42,447,2010,2.71278055014357,2.72553166197137,5
"1615",42,447,2012,3.3555092299507,3.32832037551753,5
"1616",42,447,2014,3.29418712043133,3.17091686318756,5
"1617",42,447,2016,3.5353435188745,3.45195413877414,5
"1618",42,447,2018,NA,3.03805456138918,5
"1619",42,448,2010,3.05041976959061,3.05414048819328,5
"1620",42,448,2012,3.20273645241395,3.16188604284985,5
"1621",42,448,2014,3.46332303740139,3.45529066615724,5
"1622",42,448,2016,3.66709465789828,3.71202899978049,5
"1623",42,448,2018,NA,2.99049202904932,5
"1624",42,449,2016,3.51442729838995,3.51442729838995,1
"1625",44,450,2010,2.89984168421225,2.89100749634184,5
"1626",44,450,2012,3.84818496646455,3.85688841293833,5
"1627",44,450,2014,3.92330247537042,3.91961770973565,5
"1628",44,450,2016,3.96758474415762,3.97481535677991,5
"1629",44,450,2018,NA,3.4306148547939,5
"1630",44,452,2010,2.9495911152984,2.9495911152984,5
"1631",44,452,2012,1.86770523618912,1.88183340206277,5
"1632",44,452,2014,2.02702485587273,2.02831587999829,5
"1633",44,452,2016,2.14267939656871,2.14486335734838,5
"1634",44,452,2018,NA,2.05406514292095,5
"1635",44,453,2010,2.39428608230688,2.38514439473985,5
"1636",44,453,2012,2.82250306156397,2.82438531684694,5
"1637",44,453,2014,3.04323147427691,3.07543521115998,5
"1638",44,453,2016,3.5697708173647,3.59072523012064,5
"1639",44,453,2018,NA,3.02024931886424,5
"1640",44,454,2010,2.31942118598782,2.3175930092165,5
"1641",44,454,2012,3.2302485430702,3.22230886752788,5
"1642",44,454,2014,3.34776286440686,3.34902701430404,5
"1643",44,454,2016,3.55324106610159,3.57374143418334,5
"1644",44,454,2018,NA,3.2406000339862,5
"1645",44,455,2010,2.7097433213798,2.7088188509251,5
"1646",44,455,2012,2.94902372617259,2.9658799064644,5
"1647",44,455,2014,3.21753760522522,3.24298127432771,5
"1648",44,455,2016,3.47235156920587,3.49745920328307,5
"1649",44,455,2018,NA,3.2674785099439,5
"1650",44,456,2010,2.66486450016895,2.66729363355184,5
"1651",44,456,2012,3.30080693290026,3.30489447464951,5
"1652",44,456,2014,3.4166818529919,3.42171749408763,5
"1653",44,456,2016,3.43091704550237,3.43945053027395,5
"1654",44,456,2018,NA,3.40318453216654,5
"1655",44,457,2010,2.91238356190996,2.91324168946188,5
"1656",44,457,2012,3.55304469962227,3.57535539196039,5
"1657",44,457,2014,3.64770052705148,3.65900616542745,5
"1658",44,457,2016,3.57560802220216,3.56682719040042,5
"1659",44,457,2018,NA,3.29384020981632,5
"1660",44,458,2014,3.63163843994258,3.63045835313044,3
"1661",44,458,2016,3.65098405833352,3.66537593166581,3
"1662",44,458,2018,NA,3.0995040018274,3
"1663",45,461,2010,3.22524383250629,3.22993356444006,5
"1664",45,461,2012,3.62347683530205,3.62584448395606,5
"1665",45,461,2014,3.66869777317394,3.65232950938642,5
"1666",45,461,2016,3.53530676541492,3.54461821959336,5
"1667",45,461,2018,NA,3.35484469364697,5
"1668",45,462,2010,3.03410499885742,3.03410499885742,5
"1669",45,462,2012,3.37070811652112,3.37070811652112,5
"1670",45,462,2014,3.5155220686436,3.5155220686436,5
"1671",45,462,2016,3.87588425795669,3.87588425795669,5
"1672",45,462,2018,NA,3.04215375280491,5
"1673",45,464,2010,2.6576547145441,2.667070687013,5
"1674",45,464,2012,3.12072421657349,3.13383969818278,5
"1675",45,464,2014,3.42035485515087,3.50333711697338,5
"1676",45,464,2016,3.92853625987272,3.92991338918654,5
"1677",45,464,2018,NA,3.49038546418633,5
"1678",45,465,2010,2.08803297858348,2.03917093951323,5
"1679",45,465,2012,2.45926870450121,2.15644459031808,5
"1680",45,465,2014,2.65416195924712,2.52686161659453,5
"1681",45,465,2016,2.45542630404825,2.57265581690824,5
"1682",45,465,2018,NA,2.35470376145979,5
"1683",45,466,2010,3.06079265547653,3.06043012840961,5
"1684",45,466,2012,3.3472407087122,3.34346230369472,5
"1685",45,466,2014,3.37676923208449,3.36757607987918,5
"1686",45,466,2016,3.60710430310165,3.59587979372887,5
"1687",45,466,2018,NA,3.26015306758642,5
"1688",45,467,2010,2.37898297821322,2.34261114125688,5
"1689",45,467,2012,2.61742827836153,2.68125709604418,5
"1690",45,467,2014,2.91381537925807,3.01617549311141,5
"1691",45,467,2016,3.43325722984379,3.54341444650302,5
"1692",45,467,2018,NA,2.29367033578677,5
"1693",45,468,2010,3.06125621243092,3.06104398171096,5
"1694",45,468,2012,3.42012046463854,3.40586955293598,5
"1695",45,468,2014,3.50884956434688,3.51770317161177,5
"1696",45,468,2016,3.64244634139722,3.57093479512861,5
"1697",45,468,2018,NA,3.52222002542953,5
"1698",45,469,2010,2.81530442586869,2.82116012278165,5
"1699",45,469,2012,3.45677683454887,3.45021021896222,5
"1700",45,469,2014,3.61993076719476,3.61916967313248,5
"1701",45,469,2016,3.82444303609201,3.82809315878197,5
"1702",45,469,2018,NA,3.50048948205393,5
"1703",45,470,2010,2.2657883021099,2.26225366958749,5
"1704",45,470,2012,3.44788734308708,3.44134501175219,5
"1705",45,470,2014,3.60717825247626,3.60861643265278,5
"1706",45,470,2016,3.69377633988091,3.68487296527842,5
"1707",45,470,2018,NA,3.26146779864474,5
"1708",46,474,2010,2.80156061138166,2.80488162119169,5
"1709",46,474,2012,3.85701766774811,3.87618331458058,5
"1710",46,474,2014,3.75516188938625,3.77420684655985,5
"1711",46,474,2016,3.8320674129501,3.8712008289007,5
"1712",46,474,2018,NA,3.3904087810196,5
"1713",46,476,2010,3.05675031191721,3.057582713849,5
"1714",46,476,2012,3.36271956032074,3.35509013723546,5
"1715",46,476,2014,3.76062456116417,3.7652129208456,5
"1716",46,476,2016,3.48663476407568,3.61861424583924,5
"1717",46,476,2018,NA,3.31561142772795,5
"1718",46,477,2010,2.94264970160008,2.93020061762296,5
"1719",46,477,2012,3.53660681883212,3.53371187855432,5
"1720",46,477,2014,3.5672455108546,3.52391806513525,5
"1721",46,477,2016,3.65053721704224,3.6366877726005,5
"1722",46,477,2018,NA,3.31554227751042,5
"1723",46,478,2010,2.73629536338395,2.75916897640667,5
"1724",46,478,2012,3.25872843107668,3.29799513962316,5
"1725",46,478,2014,3.1508918176209,3.16201617552028,5
"1726",46,478,2016,3.63189705233806,3.64174310872445,5
"1727",46,478,2018,NA,3.12221844779952,5
"1728",46,479,2010,2.52983997120919,2.53340098260836,5
"1729",46,479,2012,3.49133513154614,3.48769048763002,5
"1730",46,479,2014,3.90515939456623,3.85010783673432,5
"1731",46,479,2016,3.65254865007026,3.67497393848665,5
"1732",46,479,2018,NA,3.34506444310071,5
"1733",46,480,2010,2.87630125762402,2.87628624084834,5
"1734",46,480,2012,3.69715845594213,3.68837589349097,5
"1735",46,480,2014,3.65300934506594,3.63281427562698,5
"1736",46,480,2016,3.87633860033902,3.87064397588903,5
"1737",46,480,2018,NA,3.20753051886403,5
"1738",46,481,2010,1.9292373801036,1.89090805815806,5
"1739",46,481,2012,2.36603184092085,2.33430575118694,5
"1740",46,481,2014,2.22539009000515,2.24450350005346,5
"1741",46,481,2016,2.28628174527361,2.26955063974617,5
"1742",46,481,2018,NA,2.03535616251024,5
"1743",46,482,2010,2.55251705778058,2.55018376714423,5
"1744",46,482,2012,3.23569885613298,3.23901415509037,5
"1745",46,482,2014,3.61021482549801,3.50568937357323,5
"1746",46,482,2016,3.49683035070727,3.46248650827076,5
"1747",46,482,2018,NA,3.06876672067869,5
"1748",46,483,2010,3.01211381192205,3.00739585353802,5
"1749",46,483,2012,3.0258521147844,3.02418679516596,5
"1750",46,483,2014,3.32656138835164,3.32158829162681,5
"1751",46,483,2016,3.72934396198922,3.67305641679822,5
"1752",46,483,2018,NA,2.98570235370641,5
"1753",48,490,2010,3.15858758083966,3.19338463812083,5
"1754",48,490,2012,3.22062654409407,3.38307959966571,5
"1755",48,490,2014,3.48914677838276,3.64109742326662,5
"1756",48,490,2016,4.02782164851837,4.06089886509665,5
"1757",48,490,2018,NA,3.50382443003819,5
"1758",48,491,2010,3.42545036232259,3.4172877831408,5
"1759",48,491,2012,3.88423825916115,3.90543500105786,5
"1760",48,491,2014,3.927157268436,3.90484764428494,5
"1761",48,491,2016,3.83411524330645,3.8413324317913,5
"1762",48,491,2018,NA,3.52496368024615,5
"1763",48,492,2010,2.98612889908517,2.99182126970641,5
"1764",48,492,2012,3.94916458334295,3.95216998282788,5
"1765",48,492,2014,3.81638532379164,3.81422964021527,5
"1766",48,492,2016,4.03827264406586,4.03600690615521,5
"1767",48,492,2018,NA,3.51603382516224,5
"1768",48,493,2010,3.17806364945979,3.19355086238736,5
"1769",48,493,2012,3.72274725041331,3.71995677745649,5
"1770",48,493,2014,3.9705547224378,3.95426992926985,5
"1771",48,493,2016,3.72979101654111,3.73611173052762,5
"1772",48,493,2018,NA,3.63985104456636,5
"1773",48,494,2010,3.8482051133066,3.85038202822567,5
"1774",48,494,2012,3.96866766923142,3.97884504269541,5
"1775",48,494,2014,3.88764479609313,3.88856126898627,5
"1776",48,494,2016,4.08792081366632,4.06391378352465,5
"1777",48,494,2018,NA,3.24619174759588,5
"1778",48,495,2010,3.66157919136287,3.65812952069149,5
"1779",48,495,2012,3.738452664274,3.77208479959364,5
"1780",48,495,2014,3.93869632149953,3.94502280040888,5
"1781",48,495,2016,3.74400782580667,3.73873390826079,5
"1782",48,495,2018,NA,3.39611102726703,5
"1783",48,497,2010,2.89729529421938,2.90947356701113,5
"1784",48,497,2012,3.62522161181125,3.64679374274885,5
"1785",48,497,2014,3.69275021295658,3.68246604153534,5
"1786",48,497,2016,3.76283595708384,3.75438621712544,5
"1787",48,497,2018,NA,3.22937586007132,5
"1788",49,502,2010,3.11371481716326,3.18499133059613,5
"1789",49,502,2012,3.41630384381607,3.40242028228309,5
"1790",49,502,2014,3.42207051680718,3.48301216112974,5
"1791",49,502,2016,3.50610100009944,3.544980106333,5
"1792",49,502,2018,NA,3.29624991513951,5
"1793",49,503,2010,3.33443548389001,3.3371561129772,5
"1794",49,503,2012,4.05994808398229,4.07958115291398,5
"1795",49,503,2014,3.70536394167376,3.65455366742455,5
"1796",49,503,2016,3.89265204836281,3.88555538412755,5
"1797",49,503,2018,NA,3.24864251746156,5
"1798",49,504,2010,2.27235129185945,2.27235129185945,5
"1799",49,504,2012,2.47053181815815,2.47053181815815,5
"1800",49,504,2014,2.76297831458322,2.76297831458322,5
"1801",49,504,2016,1.84394258839196,1.84394258839196,5
"1802",49,504,2018,NA,1.54308556757991,5
"1803",49,505,2010,1.74139719884425,1.74139719884425,5
"1804",49,505,2012,2.35897280457334,2.35897280457334,5
"1805",49,505,2014,2.06621766925309,2.06621766925309,5
"1806",49,505,2016,1.80551848074127,1.80551848074127,5
"1807",49,505,2018,NA,2.11460926249814,5
"1808",49,506,2010,2.976454355361,2.97607826811953,5
"1809",49,506,2012,3.32895322203016,3.33764606624375,5
"1810",49,506,2014,3.53112864139019,3.55698715015053,5
"1811",49,506,2016,3.6352180337571,3.65504515088952,5
"1812",49,506,2018,NA,3.11328121717972,5
"1813",49,507,2010,2.66528551679568,2.64969398155493,5
"1814",49,507,2012,3.53299041575805,3.49827337015382,5
"1815",49,507,2014,3.18977891722139,3.20469805212511,5
"1816",49,507,2016,3.5213994682993,3.53221807333039,5
"1817",49,507,2018,NA,3.52620845198397,5
"1818",49,508,2010,3.21534670974336,3.22202772874392,5
"1819",49,508,2012,3.45409966447399,3.45718701992633,5
"1820",49,508,2014,3.59919601804626,3.61163351787658,5
"1821",49,508,2016,3.64807141158621,3.66631148208974,5
"1822",49,508,2018,NA,3.33315723538984,5
"1823",49,509,2010,3.41355678029729,3.40436707665762,5
"1824",49,509,2012,3.83967482405168,3.8456992077036,5
"1825",49,509,2014,3.63631539085611,3.60950745279088,5
"1826",49,509,2016,3.91908068750601,3.91884295765023,5
"1827",49,509,2018,NA,3.2216985737961,5
"1828",49,510,2010,2.83196479526869,2.83196479526869,5
"1829",49,510,2012,2.61005513289231,2.44724695861834,5
"1830",49,510,2014,2.57195020662446,2.57228232793326,5
"1831",49,510,2016,2.80939173130478,2.93514457101358,5
"1832",49,510,2018,NA,3.13819531195753,5
"1833",49,511,2010,2.56002722784751,2.54698956771015,5
"1834",49,511,2012,2.64506348658101,2.6258235015086,5
"1835",49,511,2014,2.00607623854529,2.0001748832077,5
"1836",49,511,2016,2.43142528222111,2.49030797043987,5
"1837",49,511,2018,NA,2.09727524492558,5
"1838",49,512,2010,0.709694474691417,0.709694474691417,5
"1839",49,512,2012,1.43904644451285,1.43904644451285,5
"1840",49,512,2014,1.16551109908184,1.16551109908184,5
"1841",49,512,2016,2.09398846333569,2.09398846333569,5
"1842",49,512,2018,NA,2.07868676222789,5
"1843",49,513,2010,2.42712322806283,2.425405347979,5
"1844",49,513,2012,3.14377586044328,3.13576384387937,5
"1845",49,513,2014,3.35702462789782,3.36306039921195,5
"1846",49,513,2016,3.40498803315988,3.42340795116311,5
"1847",49,513,2018,NA,3.29956920916299,5
"1848",49,514,2010,2.60285061590052,2.60285061590052,5
"1849",49,514,2012,2.92904500636216,2.92715125892819,5
"1850",49,514,2014,3.25746421793328,3.25721831126052,5
"1851",49,514,2016,3.13730982469532,3.16803025192121,5
"1852",49,514,2018,NA,2.95351505414396,5
"1853",49,515,2010,2.10497681550003,2.10497681550003,5
"1854",49,515,2012,2.09189864541051,2.09189864541051,5
"1855",49,515,2014,3.97145385034759,3.97145385034759,5
"1856",49,515,2016,4.23194181670653,4.23194181670653,5
"1857",49,515,2018,NA,2.58456826872174,5
"1858",49,516,2010,0.817442357188847,0.817442357188847,5
"1859",49,516,2012,1.37823321951997,1.37823321951997,5
"1860",49,516,2014,2.66779207218213,2.66779207218213,5
"1861",49,516,2016,2.90850123311185,2.90850123311185,5
"1862",49,516,2018,NA,2.18304944349986,5
"1863",49,517,2010,2.6970563503349,2.68903882338594,5
"1864",49,517,2012,3.46647592525537,3.46868878438835,5
"1865",49,517,2014,3.55327155049121,3.53418632356514,5
"1866",49,517,2016,3.55110812028653,3.5431412881853,5
"1867",49,517,2018,NA,3.34701747772545,5
"1868",49,518,2010,3.19915675080244,3.20516519441106,5
"1869",49,518,2012,3.13919449191004,3.12519727926024,5
"1870",49,518,2014,3.33958597535113,3.34264490574139,5
"1871",49,518,2016,3.41010127276734,3.41188045921531,5
"1872",49,518,2018,NA,3.31574260725991,5
"1873",49,519,2010,2.64456556989358,2.64456556989358,5
"1874",49,519,2012,2.97870599573002,2.97870599573002,5
"1875",49,519,2014,3.68337214285306,3.68337214285306,5
"1876",49,519,2016,3.16678532260171,3.16678532260171,5
"1877",49,519,2018,NA,3.08854617139643,5
"1878",51,522,2010,2.55330669599663,2.55517391515383,5
"1879",51,522,2012,3.91836638534272,3.92721189522485,5
"1880",51,522,2014,3.53013949668472,3.5522741583481,5
"1881",51,522,2016,3.74705894042246,3.7580802559676,5
"1882",51,522,2018,NA,3.33521523641557,5
"1883",51,524,2010,2.30209511856563,2.30434507030165,5
"1884",51,524,2012,3.27981822023775,3.28088140536261,5
"1885",51,524,2014,3.3878904712258,3.39701091398043,5
"1886",51,524,2016,3.70538298599869,3.68068739251252,5
"1887",51,524,2018,NA,3.26089152835982,5
"1888",51,525,2010,2.07285465973239,2.07285465973239,5
"1889",51,525,2012,2.74224329849963,2.74224329849963,5
"1890",51,525,2014,2.81755458805688,2.81755458805688,5
"1891",51,525,2016,2.88381024289735,2.88381024289735,5
"1892",51,525,2018,NA,2.05866992095241,5
"1893",51,526,2010,1.32815678873003,1.32815678873003,5
"1894",51,526,2012,1.81580550942273,1.81580550942273,5
"1895",51,526,2014,2.09366090202291,2.09366090202291,5
"1896",51,526,2016,2.37428509646995,2.37428509646995,5
"1897",51,526,2018,NA,1.37538413209478,5
"1898",51,527,2010,2.81204244786471,2.81364281647507,5
"1899",51,527,2012,3.16422431085401,3.1700861163353,5
"1900",51,527,2014,3.49875757334432,3.48065993909097,5
"1901",51,527,2016,3.54574432399891,3.52436695270308,5
"1902",51,527,2018,NA,3.2754568428661,5
"1903",51,528,2010,2.77652021648582,2.77578996343102,5
"1904",51,528,2012,3.24029552711569,3.24504989106695,5
"1905",51,528,2014,3.49549189820706,3.49426407286241,5
"1906",51,528,2016,3.90657259670976,3.91761097026921,5
"1907",51,528,2018,NA,3.25059340861518,5
"1908",51,529,2010,1.60032388416552,1.60073713175755,5
"1909",51,529,2012,1.72242226143762,1.72392309141681,5
"1910",51,529,2014,2.33330387791932,2.31494013792242,5
"1911",51,529,2016,2.31258405940245,2.30219958610316,5
"1912",51,529,2018,NA,2.24779533361685,5
"1913",51,530,2010,2.40014891010125,2.40014891010125,5
"1914",51,530,2012,1.75186446214097,1.75186446214097,5
"1915",51,530,2014,0.835449282947214,0.835449282947214,5
"1916",51,530,2016,1.24156542531403,1.24156542531403,5
"1917",51,530,2018,NA,1.42322874303341,5
"1918",51,531,2018,NA,2.49943697843291,1
"1919",51,532,2010,2.83012476763768,2.83106018188962,5
"1920",51,532,2012,3.25104366083626,3.25652432085396,5
"1921",51,532,2014,3.52987923930767,3.53625170778828,5
"1922",51,532,2016,3.27426176588995,3.31332546516366,5
"1923",51,532,2018,NA,3.50964563821858,5
"1924",51,533,2010,2.33964618323541,2.33891477314334,5
"1925",51,533,2012,3.4840093814631,3.47505590067223,5
"1926",51,533,2014,3.72060800985327,3.72052981708403,5
"1927",51,533,2016,3.71254911728196,3.73982776933597,5
"1928",51,533,2018,NA,3.40269824144489,5
"1929",51,534,2010,2.89880262627469,2.9044655319972,5
"1930",51,534,2012,3.37987316493153,3.37688519310442,5
"1931",51,534,2014,3.60868406612232,3.61114786977003,5
"1932",51,534,2016,3.57314856328319,3.58564395849291,5
"1933",51,534,2018,NA,3.45950309487669,5
"1934",51,535,2010,1.66786981383991,1.67652162748175,5
"1935",51,535,2012,2.17425145207705,2.13483713912211,5
"1936",51,535,2014,1.73710734650526,1.75262354354073,5
"1937",51,535,2016,1.87656201206502,1.95529037730277,5
"1938",51,535,2018,NA,1.44252973061429,5
"1939",51,536,2010,2.59250817202391,2.59250817202391,5
"1940",51,536,2012,2.56686672034958,2.56686672034958,5
"1941",51,536,2014,2.33849633826866,2.33849633826866,5
"1942",51,536,2016,3.17187039176099,3.17187039176099,5
"1943",51,536,2018,NA,3.20512395836721,5
"1944",52,540,2010,3.38701506568022,3.39080456854183,5
"1945",52,540,2012,3.78838356871847,3.79539717704419,5
"1946",52,540,2014,3.83425006398953,3.8378493561049,5
"1947",52,540,2016,3.85869899970521,3.83600976565837,5
"1948",52,540,2018,NA,3.16543587219772,5
"1949",52,542,2010,2.14680000603827,2.14680000603827,5
"1950",52,542,2012,2.13981450469518,2.13981450469518,5
"1951",52,542,2014,2.60486486786483,2.60486486786483,5
"1952",52,542,2016,3.4983673707126,3.4983673707126,5
"1953",52,542,2018,NA,2.15017596980182,5
"1954",52,543,2010,3.08755390090278,3.0899702320904,5
"1955",52,543,2012,3.66697751127787,3.72680718996969,5
"1956",52,543,2014,3.85036795918451,3.86190114574849,5
"1957",52,543,2016,3.71072989074756,3.72003291915553,5
"1958",52,543,2018,NA,3.58122924307836,5
"1959",52,544,2010,3.22136628859221,3.21884039282621,5
"1960",52,544,2012,3.77261513547121,3.80405132176957,5
"1961",52,544,2014,3.69979559060419,3.68477280750288,5
"1962",52,544,2016,3.72882960528756,3.72773921593942,5
"1963",52,544,2018,NA,3.05212130807934,5
"1964",52,545,2010,2.90025046699288,2.90009753696894,5
"1965",52,545,2012,3.39507602586257,3.36603412224067,5
"1966",52,545,2014,3.42924299040349,3.41204726852787,5
"1967",52,545,2016,3.39508556409687,3.38987483363008,5
"1968",52,545,2018,NA,3.31420452717102,5
"1969",52,546,2010,3.15820631300047,3.15820631300047,5
"1970",52,546,2012,3.40808844517899,3.40808844517899,5
"1971",52,546,2014,3.59251299122175,3.59251299122175,5
"1972",52,546,2016,3.14865274440409,3.14865274440409,5
"1973",52,546,2018,NA,3.06855871967679,5
"1974",52,547,2010,2.64402284510997,2.6363075440858,5
"1975",52,547,2012,3.15445912936124,3.21638081418491,5
"1976",52,547,2014,3.43596206685268,3.44809434796928,5
"1977",52,547,2016,3.36285155969454,3.37922806926508,5
"1978",52,547,2018,NA,3.18495172224717,5
"1979",52,548,2010,3.14279802600629,3.14093810364843,5
"1980",52,548,2012,3.30053039635049,3.31915719708471,5
"1981",52,548,2014,3.01996752225912,3.01738143644175,5
"1982",52,548,2016,3.27276031588182,3.29149687170121,5
"1983",52,548,2018,NA,3.22033295971548,5
"1984",52,549,2010,3.09267068834322,3.09492911805404,5
"1985",52,549,2012,3.7340373133302,3.66801112025044,5
"1986",52,549,2014,3.68832495068877,3.68183871941527,5
"1987",52,549,2016,3.72501099038542,3.72954206387962,5
"1988",52,549,2018,NA,3.59844397032005,5
"1989",52,550,2010,3.01235470495011,3.01348430385429,5
"1990",52,550,2012,3.69002544855406,3.6917814828929,5
"1991",52,550,2014,3.4742068688039,3.48268916707482,5
"1992",52,550,2016,3.60931590093316,3.64659326649133,5
"1993",52,550,2018,NA,3.61970968318923,5
"1994",52,551,2010,1.38092062555719,1.38092062555719,5
"1995",52,551,2012,2.95429394491561,2.95429394491561,5
"1996",52,551,2014,2.81151045510901,2.81151045510901,5
"1997",52,551,2016,3.49260014377789,3.49260014377789,5
"1998",52,551,2018,NA,3.24050622650255,5
"1999",54,555,2010,2.85335869935147,2.84996567048428,5
"2000",54,555,2012,3.54076959897608,3.5148786576462,5
"2001",54,555,2014,3.75935556433542,3.76788610460709,5
"2002",54,555,2016,3.58086706867962,3.58381924238431,5
"2003",54,555,2018,NA,3.37623850521598,5
"2004",54,557,2010,3.0709069776535,3.0794060602489,5
"2005",54,557,2012,3.54282516467398,3.41177822611422,5
"2006",54,557,2014,3.61170127839773,3.58492855114217,5
"2007",54,557,2016,3.23946712493768,3.28028337108984,5
"2008",54,557,2018,NA,3.20615089031612,5
"2009",54,558,2010,2.77187050624001,2.77551417972081,5
"2010",54,558,2012,3.49309873927484,3.4366298731752,5
"2011",54,558,2014,3.72681422064682,3.73763508483641,5
"2012",54,558,2016,3.55437937518995,3.58792017849233,5
"2013",54,558,2018,NA,2.83470239963187,5
"2014",54,559,2010,2.75109385963162,2.753951461365,5
"2015",54,559,2012,3.44185965707192,3.44384290762331,5
"2016",54,559,2014,3.55356496184095,3.55367396568807,5
"2017",54,559,2016,3.58913046959218,3.57228677256304,5
"2018",54,559,2018,NA,3.16888564547562,5
"2019",54,560,2010,2.61009469074007,2.6027765033922,5
"2020",54,560,2012,2.89210876803244,2.88077769165244,5
"2021",54,560,2014,3.00747538770956,2.97640179242097,5
"2022",54,560,2016,3.08772797943482,3.09003623539166,5
"2023",54,560,2018,NA,2.58507918888192,5
"2024",54,561,2010,3.18895921555591,3.18439014902025,5
"2025",54,561,2012,2.8869853318906,2.89371585150412,5
"2026",54,561,2014,2.97579946740887,3.17614275523603,5
