,provname,id,distname,year,area,centroid_lon,centroid_lat
2342,ThaiNguyen,168.0,PhuLuong,2016,352999953.4684364,105.72612855518065,21.770322089546383
2343,ThaiNguyen,169.0,DongHy,2016,429381967.51775455,105.91387303633888,21.67572699287949
2344,ThaiNguyen,171.0,DaiTu,2016,566009482.7087312,105.6181299135974,21.623835017755344
2345,ThaiNguyen,173.0,PhuBinh,2016,240769838.65806237,105.9696025145033,21.487580736390264
2346,ThaiNguyen,172.0,PhoYen,2016,259130273.4653671,105.81123164043059,21.434448530330993
2347,PhuTho,227.0,VietTri,2016,115966343.0523088,105.37442257874964,21.332327106698052
2348,PhuTho,228.0,PhuTho,2016,64980686.10882071,105.23498968535978,21.417782209790428
2349,PhuTho,230.0,DoanHung,2016,302729657.9858654,105.15351766973168,21.61829749804215
2350,PhuTho,231.0,HaHoa,2016,342428264.4283491,104.9996538746932,21.57342352587492
2351,PhuTho,232.0,ThanhBa,2016,195435040.33559304,105.15938631563729,21.46915525609406
2352,PhuTho,233.0,PhuNinh,2016,156983671.5524588,105.30286050001955,21.456056487167398
2353,PhuTho,237.0,LamThao,2016,99482388.90747644,105.30188232725443,21.31749898210056
2354,PhuTho,235.0,CamKhe,2016,232553766.94917345,105.09398468650188,21.40232600873371
2355,PhuTho,234.0,YenLap,2016,437759439.0285063,105.00728017791532,21.361770099773928
2356,PhuTho,236.0,TamNong,2016,153900989.60230783,105.23909854720677,21.290323508113953
2357,PhuTho,239.0,ThanhThuy,2016,124485195.87230083,105.28357236537467,21.141281024458134
2358,PhuTho,238.0,ThanhSon,2016,620131970.818506,105.18953281385173,21.065098156097587
2359,PhuTho,240.0,TanSon,2016,687461074.1275388,104.97597592577547,21.186375169552882
2360,BacGiang,213.0,BacGiang,2016,66697830.59032095,106.19658681693883,21.274519297798047
2361,BacGiang,215.0,YenThe,2016,306263984.868076,106.1342426067358,21.519303222583382
2362,BacGiang,216.0,TanYen,2016,208025019.9837829,106.10327319169565,21.386313638871776
2363,BacGiang,219.0,LucNgan,2016,1028830924.124074,106.64072080848773,21.43712941522374
2364,BacGiang,223.0,HiepHoa,2016,206261145.6159268,105.96767349321617,21.324527274292674
2365,BacGiang,217.0,LangGiang,2016,243978343.2060645,106.25353904032329,21.375256660431305
2366,BacGiang,220.0,SonDong,2016,860729090.3053541,106.85389384972879,21.309589155309958
2367,BacGiang,218.0,LucNam,2016,609154449.7899163,106.46399065283225,21.282232617351188
2368,BacGiang,222.0,VietYen,2016,171139578.11357874,106.09031514021476,21.27326848956849
2369,BacGiang,221.0,YenDung,2016,191846094.24798247,106.2525467278388,21.208521693772635
2370,QuangNinh,193.0,HaLong,2016,230.3984274638581,106.95279999995289,20.91886666669054
2371,QuangNinh,195.0,CamPha,2016,152421.03192717925,107.21480310570435,20.950867200002776
2372,QuangNinh,196.0,UongBi,2016,254935649.35951754,106.7654809496196,21.074583230007384
2373,QuangNinh,194.0,MongCai,2016,41187073.661266245,107.91769153599263,21.373895425638754
2374,QuangNinh,198.0,BinhLieu,2016,471862267.6433272,107.44082713423401,21.547078617164065
2375,QuangNinh,201.0,HaiHa,2016,2351630.0309346113,107.7671163426291,21.29110608649422
2376,QuangNinh,200.0,DamHa,2016,87039.24612470425,107.61573640004273,21.229060625674983
2377,QuangNinh,199.0,TienYen,2016,653312106.5340052,107.37231073859523,21.371312731796742
2378,QuangNinh,203.0,VanDon,2016,98363.37427707537,107.37724014996022,20.750577986585125
2379,QuangNinh,204.0,HoanhBo,2016,843496013.9666951,107.0351717243274,21.111569391341103
2380,QuangNinh,205.0,DongTrieu,2016,395848575.4691037,106.58643612163053,21.11155386629391
2381,QuangNinh,206.0,QuangYen,2016,518.4009492929039,106.9513000000657,20.917400000054496
2382,LaiChau,107.0,MuongTe,2016,2679026582.1206656,102.64778381592384,22.469308909684433
2383,LaiChau,109.0,PhongTho,2016,1027068731.1616101,103.3641096356093,22.591322564080517
2384,LaiChau,106.0,TamDuong,2016,683445584.7181817,103.59804631604148,22.338317946635335
2385,LaiChau,105.0,LaiChau,2016,70318250.52453685,103.4496753212419,22.39218582798374
2386,LaiChau,108.0,SinHo,2016,1519764451.0647154,103.33286185396048,22.257664917506293
2387,LaiChau,111.0,TanUyen,2016,897990142.3319323,103.73243600133688,22.121956097833845
2388,LaiChau,110.0,ThanUyen,2016,790738580.5324279,103.83807734153947,21.89331565387127
2389,DienBien,94.0,DienBienPhu,2016,63960156.62095306,103.04495825854886,21.4057573221222
2390,DienBien,95.0,MuongLay,2016,116000243.51740652,103.13070820930818,22.032610852182756
2391,DienBien,96.0,MuongNhe,2016,1556776226.7672622,102.45242592871769,22.234249392250153
2392,DienBien,103.0,NamPo,2016,1493533383.0078397,102.80025989164436,21.895032092738106
2393,DienBien,98.0,TuaChua,2016,680385965.3557342,103.3718624344764,21.966555230724396
2394,DienBien,97.0,MuongCha,2016,1192011036.8587866,103.12339414903009,21.835570571972394
2395,DienBien,99.0,TuanGiao,2016,1134779252.7251287,103.396266821806,21.66994141371769
2396,DienBien,100.0,DienBien,2016,1623897966.5440872,103.05723185279977,21.25103880629814
2397,DienBien,101.0,DienBienDong,2016,1198867099.1603656,103.25907349775599,21.241302458177785
2398,DienBien,102.0,MuongAng,2016,444751550.0757224,103.25394788448324,21.517788645157445
2399,SonLa,116.0,SonLa,2016,323155463.63605493,103.90809007724731,21.341900420259062
2400,SonLa,120.0,MuongLa,2016,1423848857.8788772,104.0703000433941,21.539164112666413
2401,SonLa,119.0,ThuanChau,2016,1533547268.8252265,103.65442636020754,21.41912665881399
2402,SonLa,121.0,BacYen,2016,1096386628.0702803,104.38952654904294,21.246782116405694
2403,SonLa,122.0,PhuYen,2016,1232732223.632673,104.68945242389037,21.205087070070686
2404,SonLa,125.0,MaiSon,2016,1425638593.202856,104.01714609417422,21.169635656929444
2405,SonLa,126.0,SongMa,2016,1643319741.2722535,103.69356881097836,21.072365832778036
2406,SonLa,124.0,YenChau,2016,853475697.5175414,104.32916016905197,20.99540417131712
2407,SonLa,123.0,MocChau,2016,1076459514.4418802,104.62092732812576,20.881089254084845
2408,SonLa,128.0,VanHo,2016,969026626.3428301,104.8256814449552,20.798533555198674
2409,HoaBinh,148.0,HoaBinh,2016,144318990.5680303,105.33371555484747,20.83265962361357
2410,HoaBinh,150.0,DaBac,2016,778734533.2961084,105.09369235970372,20.909199378839702
2411,HoaBinh,156.0,MaiChau,2016,559841538.2623228,105.01440646185135,20.691205462856317
2412,HoaBinh,151.0,KySon,2016,205438427.2542183,105.39411471027591,20.919785394013168
2413,HoaBinh,152.0,LuongSon,2016,362683092.26562995,105.56282532448805,20.800054916943765
2414,HoaBinh,154.0,CaoPhong,2016,255014120.96766582,105.31996049871523,20.6975944904669
2415,HoaBinh,153.0,KimBoi,2016,550704117.0719961,105.51657701669876,20.678241736747292
2416,HoaBinh,159.0,LacThuy,2016,311176885.91508794,105.73331607209317,20.50346049376188
2417,HoaBinh,155.0,TanLac,2016,532638182.16595846,105.23589250776078,20.605409723412254
2418,HoaBinh,157.0,LacSon,2016,587292936.5643071,105.44106418844734,20.483547904022416
2419,HoaBinh,158.0,YenThuy,2016,287558479.80445105,105.62693738327717,20.421920830128617
2420,ThanhHoa,380.0,ThanhHoa,2016,146539272.5715206,105.78784872513677,19.806321788847544
2421,ThanhHoa,381.0,BimSon,2016,63612347.2997425,105.88083628843212,20.085785921150524
2422,ThanhHoa,382.0,SamSon,2016,44630036.19622977,105.87697207424341,19.745187360113956
2423,ThanhHoa,385.0,QuanHoa,2016,993341845.8640279,104.9466523387375,20.465515312599514
2424,ThanhHoa,387.0,QuanSon,2016,931163633.5631979,104.84588430749342,20.27104738120299
2425,ThanhHoa,386.0,BaThuoc,2016,774915214.5706183,105.23202499874436,20.355479427313416
2426,ThanhHoa,390.0,CamThuy,2016,424886124.06955934,105.46150549198956,20.199299425958298
2427,ThanhHoa,391.0,ThachThanh,2016,558643624.3273724,105.62195479609115,20.210902592102684
2428,ThanhHoa,389.0,NgocLac,2016,493643556.24263275,105.37114342429396,20.06136741757206
2429,ThanhHoa,396.0,ThuongXuan,2016,1107305652.5515282,105.20351242921332,19.8996319705052
2430,ThanhHoa,402.0,NhuXuan,2016,713902569.3477881,105.37117068255574,19.616859369707964
2431,ThanhHoa,403.0,NhuThanh,2016,598890783.1501001,105.55908324112673,19.585734944016004
2432,ThanhHoa,393.0,VinhLoc,2016,156896340.97125778,105.6640661727047,20.04622660838933
2433,ThanhHoa,392.0,HaTrung,2016,227521350.21976697,105.82561679241795,20.03809018674333
2434,ThanhHoa,401.0,NgaSon,2016,151732140.94587883,105.987193988314,20.013219037719804
2435,ThanhHoa,394.0,YenDinh,2016,234601264.1722661,105.60494477960997,20.000062975065937
2436,ThanhHoa,395.0,ThoXuan,2016,283411867.56065506,105.4819551804148,19.922303627744466
2437,ThanhHoa,400.0,HauLoc,2016,139270607.61992756,105.88842294960573,19.935492456540867
2438,ThanhHoa,398.0,ThieuHoa,2016,159229265.1079891,105.67409928099075,19.898361870651243
2439,ThanhHoa,399.0,HoangHoa,2016,201073261.46829864,105.85912336600407,19.857119364470034
2440,ThanhHoa,405.0,DongSon,2016,82338990.85300145,105.70458623740657,19.799061151885763
2441,ThanhHoa,397.0,TrieuSon,2016,289212851.5395775,105.57191675852381,19.809806555279962
2442,ThanhHoa,406.0,QuangXuong,2016,176118324.72330183,105.78171165113731,19.679745999624878
2443,ThanhHoa,404.0,NongCong,2016,284379182.0344395,105.67629345582151,19.6180808570182
2444,ThanhHoa,407.0,TinhGia,2016,7847.751130298915,105.90936666789862,19.31923333407703
2445,NgheAn,412.0,Vinh,2016,105287632.15035215,105.68658690440172,18.697766657061877
2446,NgheAn,413.0,CuaLo,2016,25051387.024363264,105.7255751581472,18.788358322781928
2447,NgheAn,415.0,QuePhong,2016,1882249339.7277176,104.89472962882063,19.705649021625792
2448,NgheAn,416.0,QuyChau,2016,1057101632.1712383,105.08177793200753,19.54020726385515
2449,NgheAn,417.0,KySon,2016,2087383277.5421114,104.21133735955048,19.432147009260056
2450,NgheAn,420.0,QuyHop,2016,942200175.1081823,105.15596792256792,19.32243339207484
2451,NgheAn,419.0,NghiaDan,2016,612158311.5402625,105.42504369024884,19.357131459155195
2452,NgheAn,418.0,TuongDuong,2016,2805118130.882923,104.56731525340581,19.30366536660226
2453,NgheAn,432.0,HoangMai,2016,167719234.22517264,105.70598478777207,19.26542765924284
2454,NgheAn,421.0,QuynhLuu,2016,443786222.0682744,105.60442845234975,19.20853547596648
2455,NgheAn,423.0,TanKy,2016,729241985.7058605,105.21796563042096,19.111591463152102
2456,NgheAn,422.0,ConCuong,2016,1742240227.9039574,104.81868781287568,19.023608524656847
2457,NgheAn,426.0,YenThanh,2016,551061142.8277907,105.44159761982844,19.02296593973264
2458,NgheAn,425.0,DienChau,2016,302988885.4790185,105.57565905342317,19.001471456005312
2459,NgheAn,424.0,AnhSon,2016,599663884.5152328,105.05796196823107,18.950009250359166
2460,NgheAn,427.0,DoLuong,2016,353232714.7574099,105.34446666271597,18.89761811089111
2461,NgheAn,428.0,ThanhChuong,2016,1121691545.288744,105.23936450322803,18.739551239104383
2462,NgheAn,429.0,NghiLoc,2016,347885268.7112989,105.60405842015048,18.811307644218914
2463,NgheAn,430.0,NamDan,2016,292306883.5390808,105.52140513235612,18.68005417588533
2464,NgheAn,431.0,HungNguyen,2016,157912113.14417556,105.62279829740955,18.66629907825379
2465,NgheAn,414.0,ThaiHoa,2016,134578672.06850946,105.44566838215442,19.289649267614305
2466,HaTinh,436.0,HaTinh,2016,56617688.831179984,105.90298013964738,18.355119943493886
2467,HaTinh,437.0,HongLinh,2016,60115999.40842781,105.70899301733898,18.530891428686566
2468,HaTinh,442.0,NghiXuan,2016,219362964.1915055,105.76548027621162,18.620196909440754
2469,HaTinh,440.0,DucTho,2016,201780517.6016973,105.60620094169279,18.49522466393557
2470,HaTinh,439.0,HuongSon,2016,1095340622.9488063,105.30640235156798,18.478125215304438
2471,HaTinh,443.0,CanLoc,2016,300558601.5134508,105.73332644462548,18.440114483489964
2472,HaTinh,445.0,ThachHa,2016,245036054.74894196,105.83713647233547,18.32311324425738
2473,HaTinh,446.0,CamXuyen,2016,636983743.9635295,106.0057555988317,18.194491989523364
2474,HaTinh,444.0,HuongKhe,2016,1257777656.4748259,105.67945383016969,18.177163773831417
2475,HaTinh,447.0,KyAnh,2016,758116949.5928264,106.18093199548323,18.064754551155517
2476,HaTinh,447.0,KyAnh,2016,278059142.62297684,106.36660462434328,18.03989597135571
2477,HaTinh,449.0,KyAnh,2016,758116949.5928264,106.18093199548323,18.064754551155517
2478,HaTinh,449.0,KyAnh,2016,278059142.62297684,106.36660462434328,18.03989597135571
2479,HaTinh,448.0,LocHa,2016,116940753.42263404,105.86457764545995,18.468642228246694
2480,QuangBinh,450.0,DongHoi,2016,155262627.592282,106.57757999994833,17.446632569210202
2481,QuangBinh,453.0,TuyenHoa,2016,1127176538.2211747,106.01030823852926,17.910796148396155
2482,QuangBinh,452.0,MinhHoa,2016,1382110460.4162087,105.88944535855063,17.758466514153973
2483,QuangBinh,458.0,BaDon,2016,162751396.8964935,106.36772011823604,17.731192029575567
2484,QuangBinh,454.0,QuangTrach,2016,444081174.2493288,106.37294301981346,17.87495104957373
2485,QuangBinh,455.0,BoTrach,2016,2105466146.4815042,106.27711526559993,17.52204648287821
2486,QuangBinh,456.0,QuangNinh,2016,1197101801.3596542,106.50126958697032,17.274133888587503
2487,QuangBinh,457.0,LeThuy,2016,1399602724.120528,106.70836355204467,17.111845819230023
2488,QuangTri,461.0,DongHa,2016,72937781.3702152,107.08837638552738,16.801249621844224
2489,QuangTri,462.0,QuangTri,2016,74556508.90383744,107.14486020666222,16.67810137328959
2490,QuangTri,464.0,VinhLinh,2016,619245998.1425653,106.9324568680878,17.01523843576948
2491,QuangTri,466.0,GioLinh,2016,473694921.5370905,106.98035971766816,16.904118828330017
2492,QuangTri,468.0,CamLo,2016,343865029.61823565,106.96354986529089,16.790816090374367
2493,QuangTri,469.0,TrieuPhong,2016,353101197.5643183,107.15148877088951,16.776203670960136
2494,QuangTri,470.0,HaiLang,2016,424053163.65547585,107.2495356578401,16.674347540858562
2495,QuangTri,465.0,HuongHoa,2016,1148082485.6146085,106.67635754573706,16.706811911509636
2496,QuangTri,467.0,DaKrong,2016,1102776090.0104625,106.94229974633193,16.570922804252753
2497,ThuaThienHue,474.0,Hue,2016,71273440.69382249,107.57545224093914,16.457784051428064
2498,ThuaThienHue,476.0,PhongDien,2016,952358786.2321831,107.29660284564328,16.52098386433515
2499,ThuaThienHue,477.0,QuangDien,2016,163939512.49599215,107.50104283099688,16.589432536092477
2500,ThuaThienHue,480.0,HuongTra,2016,520230634.6889834,107.48146377119882,16.40135549295001
2501,ThuaThienHue,478.0,PhuVang,2016,279139772.1965914,107.71707495594698,16.460904375680567
2502,ThuaThienHue,479.0,HuongThuy,2016,455470956.8375938,107.61864154442671,16.313141847694496
2503,ThuaThienHue,482.0,PhuLoc,2016,712137236.4150268,107.88363615344883,16.27451685277733
2504,ThuaThienHue,481.0,ALuoi,2016,1226221662.2746303,107.29830049124715,16.235919489103633
2505,ThuaThienHue,483.0,NamDong,2016,647998534.0952117,107.68575757326182,16.12067943151947
2506,DaNang,492.0,HaiChau,2016,22184639.063336033,108.2128444482921,16.052263080867206
2507,DaNang,491.0,ThanhKhe,2016,9437764.455916448,108.19286563602245,16.06204227992819
2508,DaNang,493.0,SonTra,2016,59083226.60481701,108.26360910715445,16.113153202986986
2509,DaNang,494.0,NguHanhSon,2016,39633523.914990984,108.24952966203297,15.997917177949622
2510,DaNang,490.0,LienChieu,2016,80526680.5974426,108.13341438202151,16.121272938168595
2511,DaNang,497.0,HoaVang,2016,738876778.4547086,108.01535047288152,16.065570184973463
2512,DaNang,495.0,CamLe,2016,32825488.544978265,108.19668757849136,16.014846452696222
2513,QuangNam,502.0,TamKy,2016,94402399.69633637,108.49447302163514,15.587114036334633
2514,QuangNam,503.0,HoiAn,2016,47949701.68826784,108.33850201859018,15.884729938838264
2515,QuangNam,505.0,DongGiang,2016,823384702.6031041,107.76473771672096,15.928270051999142
2516,QuangNam,506.0,DaiLoc,2016,579868886.9637535,107.97426925026026,15.842973039143834
2517,QuangNam,507.0,DienBan,2016,217546912.7214691,108.22334521612989,15.90215065963727
2518,QuangNam,508.0,DuyXuyen,2016,311024917.37794745,108.20218224991308,15.799967151316267
2519,QuangNam,513.0,ThangBinh,2016,411786732.0535598,108.37343180186885,15.69088671557884
2520,QuangNam,509.0,QueSon,2016,258341472.69479698,108.24341308531892,15.713359938521656
2521,QuangNam,512.0,HiepDuc,2016,497698853.48459303,108.09575424660011,15.534382829434938
2522,QuangNam,514.0,TienPhuoc,2016,454289204.2189851,108.26905812344576,15.477262588041675
2523,QuangNam,511.0,PhuocSon,2016,1155555635.5542185,107.83739992946948,15.399481128027919
2524,QuangNam,517.0,NuiThanh,2016,555195724.4137858,108.56889504662286,15.433826451359998
2525,QuangNam,515.0,BacTraMy,2016,847164361.3149838,108.2093393960837,15.309666677610965
2526,QuangNam,518.0,PhuNinh,2016,256089652.17772317,108.41320312153906,15.521030928293326
2527,QuangNam,519.0,NongSon,2016,472098516.48028594,107.98763028757392,15.662427039393927
2528,QuangNgai,522.0,QuangNgai,2016,156267893.09508228,108.84196681141056,15.154796816488602
2529,QuangNgai,536.0,LySon,2016,8835075.163952583,109.11783218598846,15.381932088225005
2530,QuangNgai,524.0,BinhSon,2016,21172.172227995736,108.95357266047642,15.193154869839162
2531,QuangNgai,525.0,TraBong,2016,423143899.52569467,108.50620693645695,15.237307178884109
2532,QuangNgai,527.0,SonTinh,2016,242330451.94935307,108.70373591854741,15.196114503444331
2533,QuangNgai,530.0,SonTay,2016,381985414.07873714,108.35707511161054,14.970261179387776
2534,QuangNgai,529.0,SonHa,2016,755858033.9700624,108.52032452010866,14.98443096359571
2535,QuangNgai,528.0,TuNghia,2016,208238094.77001807,108.74160815960732,15.093736921710718
2536,QuangNgai,532.0,NghiaHanh,2016,235463445.93796194,108.77556870875982,14.9807216757297
2537,QuangNgai,533.0,MoDuc,2016,215191172.7188768,108.87965616756846,14.959943583026405
2538,QuangNgai,534.0,DucPho,2016,375905383.5520745,108.96146423903122,14.780522009403994
2539,QuangNgai,535.0,BaTo,2016,1138549696.366849,108.6955294949445,14.726816165051453
2540,BinhDinh,540.0,QuiNhon,2016,4608.692568327759,109.23953333408257,13.66813333375809
2541,BinhDinh,542.0,AnLao,2016,694466811.5986496,108.79791083551841,14.553129611234773
2542,BinhDinh,543.0,HoaiNhon,2016,421409825.1412438,109.02485269676288,14.507719934435231
2543,BinhDinh,544.0,HoaiAn,2016,750419980.8184023,108.89728702708366,14.34609151130813
2544,BinhDinh,545.0,PhuMy,2016,554692326.5759516,109.08683896071858,14.226805140913319
2545,BinhDinh,546.0,VinhThanh,2016,717547408.1785387,108.74367353939378,14.228436351860815
2546,BinhDinh,548.0,PhuCat,2016,680976775.1866679,109.07746845574349,14.052818583139118
2547,BinhDinh,547.0,TaySon,2016,693603943.5804623,108.88306806470679,13.933404088200225
2548,BinhDinh,549.0,AnNhon,2016,244941021.88924533,109.06169897034042,13.870315361680804
2549,BinhDinh,550.0,TuyPhuoc,2016,219780167.42511612,109.16154200429781,13.84417046789847
2550,PhuYen,555.0,TuyHoa,2016,111600816.8761493,109.27400883653695,13.113465094726525
2551,PhuYen,558.0,DongXuan,2016,1038027562.0022823,108.96722811868268,13.43033720312065
2552,PhuYen,557.0,SongCau,2016,179.65130486027977,109.2856000000453,13.532000000019064
2553,PhuYen,559.0,TuyAn,2016,406391907.07627386,109.20983855524317,13.257643375045605
2554,PhuYen,560.0,SonHoa,2016,936466093.2389653,108.9549182455317,13.171220407178435
2555,PhuYen,563.0,PhuHoa,2016,254576510.89270627,109.17959883077361,13.068346771581316
2556,PhuYen,562.0,TayHoa,2016,628935450.3100128,109.16562821358953,12.917737238894857
2557,PhuYen,564.0,DongHoa,2016,720.5615470446317,109.39166666666218,12.824933333350423
2558,PhuYen,561.0,SongHinh,2016,895583330.2002769,108.90866354244277,12.922375739950377
2559,KhanhHoa,568.0,NhaTrang,2016,215884491.10134003,109.16908620983794,12.262731546874235
2560,KhanhHoa,569.0,CamRanh,2016,43531.24736823743,109.22422963933764,11.770079411881587
2561,KhanhHoa,571.0,VanNinh,2016,3125.3506821029814,109.46069999974974,12.565133333507283
2562,KhanhHoa,572.0,NinhHoa,2016,65090.73985286864,109.21805228354995,12.385497998730024
2563,KhanhHoa,574.0,DienKhanh,2016,343605983.1161848,109.03884501413016,12.275080554197704
2564,KhanhHoa,573.0,KhanhVinh,2016,1166920914.00029,108.84097892530966,12.312331793792133
2565,KhanhHoa,575.0,KhanhSon,2016,339859418.08943546,108.9044898886796,12.030286199430632
2566,KhanhHoa,570.0,CamLam,2016,560589484.1028999,109.08063910453602,12.080860270181415
2567,KonTum,608.0,KonTum,2016,429243640.3986183,107.97510760471087,14.342080679862088
2568,KonTum,610.0,DakGlei,2016,1494555659.637952,107.7242728279424,15.091968102336384
2569,KonTum,611.0,NgocHoi,2016,834516432.1336583,107.64453471396364,14.721548226192281
2570,KonTum,612.0,DakTo,2016,509583850.16554874,107.81696899954008,14.693172960943919
2571,KonTum,614.0,KonRay,2016,917760315.6189252,108.18787705664357,14.542166542673254
2572,KonTum,613.0,KonPlong,2016,1375070249.3630383,108.31561815063951,14.767620036171776
2573,KonTum,615.0,DakHa,2016,846102308.9475961,107.99228512843665,14.601862982076605
2574,KonTum,616.0,SaThay,2016,1232857860.922119,107.70980520744982,14.401328386356955
2575,GiaLai,622.0,Pleiku,2016,261305406.5884468,107.99244617016079,13.951483502122558
2576,GiaLai,625.0,KBang,2016,1838317361.4584532,108.50080104124831,14.306517430794846
2577,GiaLai,626.0,DakDoa,2016,987139940.5937706,108.173178476732,14.088764633026168
2578,GiaLai,629.0,MangYang,2016,1127957751.427181,108.30847209173008,13.948612016077837
2579,GiaLai,627.0,ChuPah,2016,981101454.6573738,107.95469953465157,14.193027775321589
2580,GiaLai,628.0,IaGrai,2016,1121687689.0480049,107.7250533224466,13.976258575293194
2581,GiaLai,623.0,AnKhe,2016,199886792.59461844,108.69567093935464,14.014905171157903
2582,GiaLai,634.0,DakPo,2016,503475642.41884094,108.60199698207528,13.929266537030209
2583,GiaLai,630.0,KongChro,2016,1444897295.8174913,108.59073921244352,13.745244676576931
2584,GiaLai,631.0,DucCo,2016,719426085.8103293,107.65686493396666,13.78128545991364
2585,GiaLai,632.0,ChuProng,2016,1702193606.4726157,107.81096329856341,13.59595785328157
2586,GiaLai,633.0,ChuSe,2016,644772710.8672293,108.12054851575402,13.70695982357498
2587,GiaLai,639.0,ChuPuh,2016,720207534.7269434,108.0738164730243,13.498182877054347
2588,GiaLai,635.0,IaPa,2016,868009197.9659508,108.52476116298948,13.531470349065675
2589,GiaLai,638.0,PhuThien,2016,504627012.1818249,108.31263142098122,13.495155306590101
2590,GiaLai,624.0,AyunPa,2016,287312868.8439179,108.41535603432946,13.331233859893654
2591,GiaLai,637.0,KrongPa,2016,1623513847.052601,108.65632056594919,13.233183804647643
2592,DakLak,643.0,BuonMaThuot,2016,379134148.12776613,108.02921932439943,12.658041965336729
2593,DakLak,645.0,EaH'leo,2016,1340353226.2286482,108.17543743761496,13.24117975053202
2594,DakLak,646.0,EaSup,2016,1767504882.6148067,107.79770083557978,13.187808238524953
2595,DakLak,650.0,KrongNang,2016,610004937.5400819,108.39350752556878,13.01679218359956
2596,DakLak,649.0,KrongBuk,2016,358161468.8322909,108.20427462133222,13.027537162718652
2597,DakLak,644.0,BuonHo,2016,283704787.16083044,108.2794692077283,12.849193766376942
2598,DakLak,647.0,BuonDon,2016,1406949824.2307706,107.72896850052389,12.901925625841647
2599,DakLak,648.0,CuM'gar,2016,824558900.553415,108.07297006512655,12.885094875643736
2600,DakLak,651.0,EaKar,2016,1037083355.2202724,108.55841663795995,12.804291290662611
2601,DakLak,652.0,M'Drak,2016,1245576933.146177,108.78612523642671,12.717154821570563
2602,DakLak,654.0,KrongPac,2016,627407441.1218387,108.34488295348758,12.689318028442623
2603,DakLak,655.0,KrongANa,2016,356519761.72281873,108.0440771520001,12.4903297247263
2604,DakLak,657.0,CuKuin,2016,288657177.5775667,108.17804931540849,12.587950620386918
2605,DakLak,653.0,KrongBong,2016,1258442287.38432,108.50020876177632,12.468825726385365
2606,DakLak,656.0,Lak,2016,1257903258.5867171,108.21623363621258,12.329561757320464
2607,DakNong,660.0,GiaNghia,2016,282470446.2194035,107.69581923984687,12.006651426024174
2608,DakNong,661.0,DakGlong,2016,1450553456.571573,107.90554526191782,12.033084704783086
2609,DakNong,662.0,CuJut,2016,721410676.881522,107.75989706055017,12.692556546280278
2610,DakNong,664.0,KrongNo,2016,817697258.0490818,107.87589469309617,12.36459444989565
2611,DakNong,663.0,DakMil,2016,682219444.3345226,107.66944486439337,12.516463553922687
2612,DakNong,665.0,DakSong,2016,805918139.528906,107.62769106752123,12.232468664313135
2613,DakNong,667.0,TuyDuc,2016,1122812833.1630235,107.37735779054394,12.141097592540241
2614,DakNong,666.0,DakR'Lap,2016,636367281.8516004,107.5160157509074,11.904614681849953
2615,LamDong,672.0,DaLat,2016,394111529.9233529,108.46366031587257,11.92092038259379
2616,LamDong,673.0,BaoLoc,2016,233462059.73536062,107.79156337164851,11.535590655131875
2617,LamDong,675.0,LacDuong,2016,1308811941.2736657,108.52768565849074,12.128234369204907
2618,LamDong,677.0,DonDuong,2016,612921659.7632601,108.56266420149363,11.76884491323528
2619,LamDong,678.0,DucTrong,2016,906076287.4310508,108.38621812092497,11.651414691026858
2620,LamDong,676.0,LamHa,2016,941157771.6893308,108.20026242693856,11.827271754819332
2621,LamDong,674.0,DamRong,2016,865464244.617048,108.17136334264474,12.0675371556149
2622,LamDong,680.0,BaoLam,2016,1466113306.1012049,107.75941760379274,11.68653915163155
2623,LamDong,679.0,DiLinh,2016,1618934065.5726857,108.07776959735762,11.502328670948872
2624,LamDong,681.0,DaHuoai,2016,495634520.7784996,107.63537006437639,11.430375789098878
2625,LamDong,682.0,DaTeh,2016,527845929.26195014,107.5291479542264,11.580597104784363
2626,LamDong,683.0,CatTien,2016,427690185.67265415,107.38067764292525,11.669895338510173
2627,HoChiMinh,760.0,1,2016,,,
2628,HoChiMinh,769.0,2,2016,,,
2629,HoChiMinh,770.0,3,2016,,,
2630,HoChiMinh,773.0,4,2016,,,
2631,HoChiMinh,774.0,5,2016,,,
2632,HoChiMinh,775.0,6,2016,,,
2633,HoChiMinh,778.0,7,2016,,,
2634,HoChiMinh,776.0,8,2016,,,
2635,HoChiMinh,763.0,9,2016,,,
2636,HoChiMinh,771.0,10,2016,,,
2637,HoChiMinh,772.0,11,2016,,,
2638,HoChiMinh,761.0,12,2016,,,
2639,HoChiMinh,764.0,GoVap,2016,19673073.111592203,106.66728953838711,10.838305871198846
2640,HoChiMinh,766.0,TanBinh,2016,22253395.90341182,106.65235911507847,10.808976781093277
2641,HoChiMinh,767.0,TanPhu,2016,16259613.696050107,106.62685845661782,10.792438779471063
2642,HoChiMinh,765.0,BinhThanh,2016,20697406.111124367,106.71598932935997,10.811834854453892
2643,HoChiMinh,768.0,PhuNhuan,2016,4993874.576732936,106.67813080362234,10.800423835376474
2644,HoChiMinh,762.0,ThuDuc,2016,47962117.4890833,106.74521539359701,10.85560856226866
2645,HoChiMinh,783.0,CuChi,2016,434975538.857022,106.51070701787617,11.009724564917907
2646,HoChiMinh,784.0,HocMon,2016,108825750.9758331,106.58977306703888,10.885691394808656
2647,HoChiMinh,777.0,BinhTan,2016,52417739.33194948,106.59747955184042,10.764571729738888
