water,trees,grass,flooded_vegetation,crops,shrub_and_scrub,built,bare,snow_and_ice,water_area,trees_area,grass_area,flooded_vegetation_area,crops_area,shrub_and_scrub_area,built_area,bare_area,snow_and_ice_area,Location,Label,Prediction
0.006878886371850967,0.004702489823102951,0.0072969477623701096,0.007885852828621864,0.007085995748639107,0.006213234271854162,0.009756045415997505,,,744.0,43903.0,376.0,57.0,3210.0,153.0,1478.0,0.0,0.0,106.63111114501953 + 21.95136070251465,2.1589224,1.9236649
0.02310980297625065,0.006408532615751028,0.0054358188062906265,0.010176334530115128,0.010185949504375458,0.008426103740930557,0.010070689022541046,,,9.0,49017.0,565.0,43.0,92.0,208.0,78.0,0.0,0.0,105.69791412353516 + 17.8713436126709,0.9119173,1.7706
0.012845386750996113,0.00523041607812047,0.007519233040511608,0.013055365532636642,0.01250982005149126,0.01282917894423008,,,,124.0,49862.0,83.0,3.0,20.0,69.0,0.0,0.0,0.0,107.49945068359375 + 14.259175300598145,1.6558083,2.5071065
0.009075779467821121,0.004959470126777887,0.006800963077694178,0.008045935072004795,0.006391807924956083,0.008919618092477322,0.0019302237778902054,0.004345035180449486,,96.0,45887.0,920.0,167.0,1067.0,533.0,1095.0,13.0,0.0,106.20633697509766 + 17.685855865478516,2.1926513,2.2702947
,0.00463719991967082,0.005493985954672098,0.003914684057235718,0.005002008751034737,0.004820799455046654,0.004773660097271204,0.0015387749299407005,,0.0,17054.0,164.0,127.0,22518.0,6063.0,2646.0,127.0,0.0,107.93231201171875 + 13.888470649719238,2.420388,2.6901584
0.0032860361970961094,0.004868443589657545,0.0045162406750023365,0.004766647703945637,0.005033485591411591,0.006112279836088419,0.006317311432212591,0.0015015602111816406,,398.0,38780.0,1208.0,171.0,1798.0,1630.0,5602.0,49.0,0.0,106.0164566040039 + 17.86994171142578,2.4309268,2.4116027
,0.005729055032134056,0.004551164340227842,0.004124621395021677,0.003344363532960415,0.004380665719509125,0.001880110357888043,,,0.0,44413.0,337.0,259.0,1559.0,3111.0,108.0,0.0,0.0,106.83297729492188 + 16.70517921447754,2.2069244,2.000315
0.004154752939939499,0.006059634033590555,0.004985082428902388,0.005009191110730171,0.004820576868951321,0.0076782722026109695,0.005464072339236736,0.0067380135878920555,,2237.0,9737.0,2879.0,775.0,14973.0,912.0,17705.0,85.0,0.0,105.6991195678711 + 18.176372528076172,2.5565698,2.5073118
0.008058471605181694,0.004460460040718317,0.003028122941032052,0.004157786723226309,0.004197675734758377,0.004293093457818031,0.005868220701813698,,,27.0,37073.0,814.0,1026.0,3555.0,6751.0,323.0,0.0,0.0,103.6288833618164 + 21.46595573425293,1.3664207,1.6181372
0.00792035274207592,0.006586311385035515,0.005415488034486771,0.005995775572955608,0.0031637828797101974,0.005772009026259184,0.008323749527335167,0.007290495093911886,,433.0,47288.0,84.0,591.0,97.0,469.0,125.0,15.0,0.0,105.52385711669922 + 22.995248794555664,1.11547,1.6284589
0.0031021754257380962,0.003332071006298065,0.004894598852843046,0.007532143499702215,0.006537705194205046,0.0076445103622972965,0.004859625827521086,,,18725.0,14383.0,11.0,39.0,2486.0,81.0,13630.0,0.0,0.0,106.2906723022461 + 10.057875633239746,2.2279892,2.6511843
0.002248558448627591,0.003686933545395732,0.0015007369220256805,0.0014056845102459192,0.0028266406152397394,0.004557895939797163,0.004593235906213522,0.006678229197859764,,5073.0,4718.0,905.0,11772.0,14941.0,152.0,9081.0,86.0,0.0,106.17167663574219 + 11.156976699829102,2.6683192,2.410664
0.0015441233990713954,0.0025126133114099503,0.0025457346346229315,0.0026513375341892242,0.0029452338349074125,0.005475042387843132,0.004717408679425716,0.003393425839021802,,12484.0,2611.0,726.0,686.0,15923.0,1093.0,12792.0,1268.0,0.0,105.45232391357422 + 21.22701644897461,2.730138,2.7575731
0.004348681773990393,0.0034455186687409878,0.0030024866573512554,0.003015846014022827,0.004638776183128357,0.004981693346053362,0.004622142296284437,,,33.0,21518.0,10.0,124.0,18733.0,4813.0,3088.0,0.0,0.0,107.9300308227539 + 13.705607414245605,2.3024917,2.3543239
0.0031331900972872972,0.004542932379990816,0.004388430621474981,0.0029631932266056538,0.004101877566426992,0.0040908632799983025,0.0035018811468034983,0.004710761364549398,,1768.0,22732.0,2186.0,1741.0,9720.0,661.0,8037.0,42.0,0.0,105.44476318359375 + 18.54317283630371,2.3396752,2.5768836
0.0051542711444199085,0.00556495226919651,0.004204181022942066,0.004867066163569689,0.0060209305956959724,0.006834371481090784,0.006301478017121553,0.022029656916856766,0.008836881257593632,555.0,25741.0,99.0,71.0,18591.0,228.0,3941.0,15.0,33.0,105.77196502685547 + 20.128061294555664,2.7678773,2.443265
0.004259265959262848,0.006028641480952501,0.007354524452239275,0.007286611013114452,0.009709883481264114,0.008326745592057705,0.012281451374292374,0.015710171312093735,,4373.0,44463.0,121.0,64.0,381.0,335.0,273.0,57.0,0.0,104.99702453613281 + 19.82476234436035,2.1502848,2.3401718
0.004829177632927895,0.006928720977157354,0.004651961382478476,,,0.004477191716432571,,,,28901.0,21228.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,107.90834045410156 + 11.815855979919434,2.1402755,2.1759913
0.018070392310619354,0.00615581264719367,0.0076774368062615395,0.005972195416688919,0.0069419583305716515,0.006735655013471842,0.006312485318630934,,,2.0,28715.0,2958.0,505.0,3724.0,11959.0,1263.0,0.0,0.0,103.89307403564453 + 20.98006820678711,1.8168564,1.6544776
0.0034155098255723715,0.004401421174407005,0.005911803804337978,0.00599198043346405,0.004718641750514507,0.005941271781921387,0.005261851940304041,,,674.0,10062.0,566.0,536.0,21059.0,218.0,15844.0,0.0,0.0,105.98272705078125 + 10.05893325805664,2.3272634,2.439414
0.00442461809143424,0.0035366772208362818,0.0035515562631189823,0.0031519331969320774,0.0038736085407435894,0.004770465195178986,0.005601988639682531,0.011067859828472137,,7403.0,6107.0,1800.0,2477.0,16295.0,458.0,11002.0,18.0,0.0,107.15072631835938 + 16.824081420898438,2.665085,2.4768844
0.004728758707642555,0.003960597328841686,0.004942039959132671,0.004972091875970364,0.004582934081554413,0.005112457554787397,0.004270525649189949,0.011705012992024422,,223.0,33143.0,1327.0,726.0,8550.0,534.0,2667.0,13.0,0.0,105.12537384033203 + 19.092702865600586,2.310922,2.0524817
0.00278435368090868,0.0038104583509266376,0.005211436655372381,0.0051328642293810844,0.004489547573029995,0.00460677407681942,0.004795225802809,0.004658001009374857,,6993.0,16373.0,260.0,348.0,10055.0,299.0,13852.0,799.0,0.0,105.32196807861328 + 21.10533905029297,2.8589137,2.4603088
0.01404594536870718,0.0058297705836594105,0.004915345925837755,0.004804058466106653,0.005801282823085785,0.005175319500267506,0.007585779298096895,0.008161812089383602,,36.0,12291.0,2058.0,934.0,12236.0,19826.0,171.0,96.0,0.0,107.98855590820312 + 13.400100708007812,2.4937901,2.2092693
0.003975221887230873,0.0026069260202348232,0.001824898412451148,0.0034997372422367334,0.002089710673317313,0.004400170408189297,0.005469516385346651,0.0033179272431880236,,22384.0,453.0,2110.0,9884.0,5600.0,220.0,6550.0,24.0,0.0,105.42736053466797 + 9.266460418701172,2.1702614,2.2415721
0.0030072301160544157,0.0036911265924572945,0.004847431555390358,0.0037989364936947823,0.005269491113722324,0.00535852974280715,0.004336834419518709,0.007887812331318855,,140.0,42003.0,103.0,238.0,1200.0,288.0,3332.0,13.0,0.0,105.71367645263672 + 21.47005271911621,2.6475427,2.359323
0.0005549110937863588,0.003989643882960081,0.004614278208464384,0.0025079986080527306,0.0025795192923396826,0.0025667566806077957,0.003190381685271859,0.0003696536587085575,,6.0,31437.0,930.0,354.0,6380.0,1961.0,8101.0,1.0,0.0,107.21986389160156 + 10.846027374267578,2.7319257,2.49356
0.003985092043876648,0.006513589061796665,0.005878545809537172,0.0032071578316390514,0.007937856949865818,0.009350847452878952,0.00791332870721817,0.008213278837502003,,13120.0,20538.0,421.0,7011.0,3578.0,665.0,3480.0,40.0,0.0,107.53499603271484 + 21.330474853515625,2.7646768,2.4300246
0.002637976547703147,0.004350642673671246,0.004812759812921286,0.0049320608377456665,0.0052793980576097965,0.005142795853316784,0.00431269034743309,0.0012781316181644797,,88.0,33657.0,280.0,859.0,2634.0,9671.0,1907.0,4.0,0.0,106.705322265625 + 16.584278106689453,1.9779059,1.9802107
0.006301642395555973,0.00474525848403573,0.011848722584545612,0.004736446775496006,0.0050197988748550415,0.0072137294337153435,0.006998961791396141,,,627.0,170.0,26.0,75.0,37171.0,54.0,12008.0,0.0,0.0,106.16490936279297 + 20.857717514038086,2.884617,2.6835084
0.0035307533107697964,0.005573248025029898,0.007808818947523832,0.010399555787444115,0.006651188246905804,0.009951720014214516,0.011773140169680119,0.009316238574683666,,303.0,44984.0,393.0,361.0,258.0,437.0,110.0,116.0,0.0,107.34183502197266 + 21.45517921447754,2.0388343,1.8951769
0.0018894674722105265,0.002714733360335231,0.0025527230463922024,0.003273117821663618,0.0023688317742198706,0.0033813549671322107,0.003765609348192811,0.001130532706156373,,5319.0,3310.0,454.0,263.0,16122.0,1705.0,21726.0,179.0,0.0,106.55537414550781 + 20.976564407348633,2.6164956,2.4866633
0.002366608241572976,0.003076561028137803,0.002225827192887664,0.004554675426334143,0.004043604712933302,0.005106618627905846,0.005651338491588831,,,949.0,1794.0,9260.0,2613.0,28596.0,169.0,5013.0,0.0,0.0,105.30533599853516 + 10.243399620056152,2.3503964,2.4105232
0.005175381898880005,0.002558901673182845,0.005254717543721199,0.00269508920609951,0.004733880050480366,0.0034893702249974012,0.00574168935418129,0.0029342963825911283,0.002063092077150941,22.0,26879.0,1149.0,2070.0,3770.0,12870.0,516.0,2.0,11.0,108.0652847290039 + 14.49638843536377,2.092982,1.9821793
0.011808632872998714,0.005762759130448103,0.007596601732075214,0.008757766336202621,0.011328264139592648,0.005520643200725317,0.004483478143811226,,,350.0,48495.0,218.0,174.0,21.0,213.0,150.0,0.0,0.0,105.39126586914062 + 22.690752029418945,1.8261074,1.6207534
0.012011799030005932,0.006722130812704563,0.006917696446180344,0.006233708932995796,0.006583002861589193,0.005664568394422531,0.011590717360377312,,,3.0,37149.0,464.0,288.0,1187.0,10223.0,150.0,0.0,0.0,103.6988296508789 + 20.917715072631836,1.6303922,1.5673378
0.006014402490109205,0.006105716805905104,0.006317061372101307,0.006113916169852018,0.006084983702749014,0.006993147544562817,0.0077119809575378895,,,324.0,40542.0,1718.0,268.0,2392.0,2749.0,1347.0,0.0,0.0,104.53694915771484 + 22.69055938720703,1.490869,1.8002706
0.005600976292043924,0.006052961107343435,0.004286372102797031,0.004377682693302631,0.004784073680639267,0.00555497407913208,0.004732929635792971,0.004126907791942358,,331.0,48298.0,383.0,52.0,311.0,284.0,220.0,45.0,0.0,107.34183502197266 + 21.45517921447754,2.1666143,2.0996897
0.004399193916469812,0.003259595949202776,0.0039229323156178,0.00327340723015368,0.004682648461312056,0.00444888835772872,0.0059599862433969975,0.007788028102368116,,2189.0,19021.0,243.0,1045.0,5616.0,2765.0,17204.0,1376.0,0.0,106.47947692871094 + 10.911504745483398,2.7857707,2.5241818
0.0035667193587869406,0.00464427936822176,0.004406596068292856,0.003918982110917568,0.004800840280950069,0.004939110483974218,0.005773772951215506,0.006199642550200224,,432.0,31423.0,373.0,29.0,4591.0,3814.0,9381.0,67.0,0.0,103.95587158203125 + 21.285375595092773,2.4491498,2.4504042
0.003332273568958044,0.0044628470204770565,0.004388617351651192,0.0038693572860211134,0.004460871685296297,0.004766711499541998,0.004338488448411226,,,31.0,33737.0,1244.0,595.0,4116.0,7731.0,1482.0,0.0,0.0,103.56314849853516 + 21.526376724243164,2.099726,1.5471054
0.003404921619221568,0.004454719368368387,0.003359158057719469,0.003015440423041582,0.003340889234095812,0.0033597552683204412,0.004901372827589512,0.002924219472333789,0.001361851580440998,25873.0,154.0,512.0,13907.0,542.0,173.0,2601.0,259.0,6.0,105.42720794677734 + 9.144356727600098,2.2447944,2.072137
0.0030873920768499374,0.0034233909100294113,0.0019649527966976166,0.002334748627617955,0.003129325108602643,0.005728845950216055,0.004340230021625757,0.006926477421075106,,2037.0,18787.0,1341.0,441.0,18059.0,382.0,7655.0,259.0,0.0,105.4483871459961 + 19.885196685791016,2.75569,2.6122906
0.006555431988090277,0.0036292895674705505,0.005106125492602587,0.0041619399562478065,0.006023927591741085,0.005003799684345722,0.012329439632594585,,,6.0,18296.0,1272.0,1324.0,6622.0,20288.0,26.0,0.0,0.0,107.9855728149414 + 13.156286239624023,2.2112854,2.1452587
,0.006594214588403702,0.007132573518902063,,,0.007135779596865177,,,,0.0,49963.0,198.0,0.0,0.0,9.0,0.0,0.0,0.0,108.71583557128906 + 12.050132751464844,2.0903218,2.3409028
,0.004581525921821594,0.011032815091311932,0.0055273547768592834,0.00523944478482008,0.005797503516077995,0.006341670639812946,,,0.0,35966.0,21.0,75.0,1784.0,1233.0,10559.0,0.0,0.0,107.40846252441406 + 11.271585464477539,2.7525303,2.4591656
0.002475195564329624,0.004140358418226242,0.004567758645862341,0.004521271213889122,0.004402331076562405,0.004476390313357115,0.0033069199416786432,,,2.0,42074.0,859.0,113.0,2718.0,3500.0,483.0,0.0,0.0,103.95758056640625 + 21.041458129882812,1.6592903,2.0417278
0.0038257401902228594,0.0056658098474144936,0.004322785884141922,0.006317887920886278,0.003931146580725908,0.005549143999814987,0.003538644639775157,0.0036541863810271025,,6.0,17744.0,24.0,2177.0,8562.0,18912.0,318.0,541.0,0.0,108.050048828125 + 13.33840560913086,2.7134078,2.118825
0.020586906000971794,0.007272541057318449,0.011168462224304676,0.010677870362997055,0.008431623689830303,0.012486853636801243,0.008180213160812855,,,1.0,49167.0,409.0,11.0,12.0,123.0,341.0,0.0,0.0,105.5210952758789 + 22.26353645324707,1.9088259,2.1854126
0.010087883099913597,0.005346000660210848,0.0035685254260897636,0.007258298806846142,0.00592397665604949,0.006765269674360752,0.005989281926304102,,,4.0,36224.0,560.0,420.0,1022.0,10564.0,374.0,0.0,0.0,103.69670867919922 + 21.16161346435547,1.8533205,1.592505
0.00377855752594769,0.0035963663831353188,0.002798087429255247,0.0025417390279471874,0.0046779257245361805,0.004567115101963282,0.004110192414373159,0.009302529506385326,,794.0,16091.0,248.0,209.0,5722.0,26280.0,370.0,124.0,0.0,108.17937469482422 + 13.70252513885498,2.275615,2.3128386
0.00294424407184124,0.003015293972566724,0.002914522308856249,0.003738944884389639,0.002761921612545848,0.0024958383291959763,0.004514205269515514,,,3879.0,4465.0,344.0,988.0,17635.0,283.0,21871.0,0.0,0.0,105.71104431152344 + 20.921192169189453,2.992114,3.1150353
0.0021775716450065374,0.0023310091346502304,0.0016217270167544484,0.0023892635945230722,0.0036884488072246313,0.001875394838862121,0.004667579662054777,0.01268473919481039,,2857.0,4846.0,839.0,2061.0,17395.0,627.0,16947.0,23.0,0.0,106.16350555419922 + 20.67477798461914,2.373633,2.6955688
0.007249788846820593,0.004473851528018713,0.006054157856851816,0.006027166731655598,0.005198962986469269,0.007025743369013071,0.006273056846112013,,,209.0,40450.0,502.0,268.0,4510.0,406.0,2877.0,0.0,0.0,105.12783813476562 + 22.081375122070312,2.1501088,2.1236076
0.007041723467409611,0.003947651945054531,0.005462112370878458,0.005059017799794674,0.004765164107084274,0.005648700054734945,0.008540897630155087,0.006075181532651186,,74.0,43969.0,376.0,644.0,1263.0,863.0,440.0,2.0,0.0,105.31918334960938 + 19.763479232788086,1.7008567,2.2068946
0.0031663558911532164,0.004126293584704399,0.004470970947295427,0.003140815068036318,0.003263847203925252,0.004548344761133194,0.004595545120537281,0.004187681712210178,,6695.0,1152.0,1769.0,3443.0,26495.0,754.0,5660.0,92.0,0.0,105.91962432861328 + 9.509716987609863,2.4078372,2.3768768
0.004428314510732889,0.0052002836018800735,0.006127666216343641,0.0064411829225718975,0.0055372039787471294,0.007577985990792513,0.007020324002951384,0.016094310209155083,,4085.0,37322.0,536.0,125.0,2490.0,1530.0,2954.0,51.0,0.0,106.83710479736328 + 17.132080078125,2.4851153,2.2745514
,0.005555889569222927,0.005073311273008585,0.004483676049858332,0.00621323985978961,0.004386167041957378,0.008228517137467861,,,0.0,44418.0,467.0,1884.0,31.0,2611.0,33.0,0.0,0.0,102.57371520996094 + 22.24625587463379,0.9071583,1.6836457
,0.005808629561215639,0.0056374468840658665,0.010305862873792648,0.005511318799108267,0.005185636691749096,0.006253387313336134,,,0.0,45572.0,2690.0,177.0,225.0,410.0,263.0,0.0,0.0,104.22502899169922 + 19.518102645874023,1.9139677,1.5532749
0.0035694711841642857,0.00635221041738987,0.004864825867116451,0.005441559478640556,0.005582387559115887,0.005866772960871458,,,,969.0,39207.0,4567.0,222.0,514.0,3984.0,0.0,0.0,0.0,108.60648345947266 + 13.087383270263672,2.1457746,2.0392597
0.0020010320004075766,0.0025833998806774616,0.003488121321424842,0.00223086797632277,0.0023719321470707655,0.00384801859036088,0.004572734702378511,0.005605931393802166,,6927.0,7239.0,238.0,222.0,22495.0,206.0,12566.0,53.0,0.0,106.42611694335938 + 21.038671493530273,2.8862226,2.7566895
0.002177394926548004,0.00492096459493041,0.00593073945492506,0.004263923969119787,0.005205581430345774,0.00536250788718462,0.004302146844565868,0.006193517707288265,,3383.0,38848.0,462.0,326.0,2286.0,2658.0,1206.0,54.0,0.0,108.0905990600586 + 11.509119033813477,2.420527,2.2045066
,0.005988677032291889,,0.0010311901569366455,0.0009931696113198996,0.0019472638377919793,0.0021522301249206066,0.0013530146097764373,,0.0,50099.0,0.0,2.0,1.0,39.0,1.0,29.0,0.0,105.12583923339844 + 19.70271873474121,2.3926785,1.9284203
0.0032634823583066463,0.004827176220715046,0.0043037328869104385,0.004224231466650963,0.004911445546895266,0.005526365712285042,0.005439299158751965,0.002529275370761752,,3242.0,27370.0,2451.0,843.0,9643.0,856.0,3572.0,95.0,0.0,104.99703979492188 + 19.031742095947266,2.422448,2.2004538
0.006287357769906521,0.003435648512095213,0.003527004737406969,0.004671808797866106,0.005640157498419285,0.0038007530383765697,0.005638036411255598,0.0032377822790294886,,745.0,32639.0,4738.0,11.0,3563.0,5656.0,2806.0,16.0,0.0,104.41158294677734 + 21.22659683227539,1.9646388,2.2896376
0.0064278291538357735,0.005388672463595867,0.008491148240864277,0.007382731884717941,0.00999414175748825,0.009863877668976784,0.007660060655325651,,,277.0,47632.0,114.0,58.0,537.0,1276.0,162.0,0.0,0.0,106.58338928222656 + 17.134225845336914,1.5534651,2.2997909
,0.002672493690624833,0.002391993999481201,0.003836914198473096,,0.002316300058737397,,,,0.0,49576.0,2.0,152.0,0.0,441.0,0.0,0.0,0.0,108.65394592285156 + 12.050951957702637,2.2120728,2.2189894
,0.0023371379356831312,0.0037457302678376436,0.004017989616841078,,0.0020800307393074036,,,,0.0,49830.0,235.0,14.0,0.0,21.0,0.0,0.0,0.0,108.90235900878906 + 12.10849380493164,1.8725022,2.0090594
0.003024874022230506,0.002720664953812957,0.0035458276979625225,0.004167976789176464,0.003071750979870558,0.003091634949669242,0.004522206261754036,0.00622275797650218,,8141.0,2638.0,1245.0,773.0,17632.0,1684.0,12430.0,43.0,0.0,106.16680145263672 + 21.10162925720215,2.5603724,2.5004592
0.0030789717566221952,0.005140686873346567,0.004101605154573917,0.005301659926772118,0.00681056035682559,0.005990259349346161,0.007813271135091782,0.008522238582372665,,6478.0,31211.0,1169.0,422.0,2166.0,7342.0,511.0,15.0,0.0,107.62237548828125 + 14.074926376342773,1.8279339,2.5032358
0.006713537964969873,0.006742679048329592,0.006688062101602554,0.0055634090676903725,0.006310541648417711,0.007932973094284534,0.005848659668117762,,,10.0,44993.0,570.0,198.0,2607.0,96.0,1184.0,0.0,0.0,105.1254653930664 + 19.214710235595703,2.1063418,2.2175386
0.004587888717651367,0.005888113286346197,0.004460273310542107,0.00475416611880064,0.004857719410210848,0.004936104640364647,0.006427010986953974,0.00432198029011488,,4437.0,29890.0,500.0,386.0,7483.0,821.0,5541.0,136.0,0.0,105.44540405273438 + 18.78719139099121,2.7521505,2.5735867
,0.004759227391332388,0.0024112325627356768,0.006091567222028971,0.003710378659889102,0.003788322675973177,,,,0.0,49445.0,1.0,40.0,458.0,183.0,0.0,0.0,0.0,105.69815826416016 + 17.932350158691406,2.344315,2.0995204
0.008546470664441586,0.004935940727591515,0.007396710570901632,0.007742084097117186,0.008419432677328587,0.007909473031759262,0.00898363534361124,0.016039948910474777,,407.0,39525.0,1073.0,260.0,5056.0,101.0,3146.0,3.0,0.0,105.58029174804688 + 20.6777286529541,2.4563217,2.313617
0.0037308637984097004,0.005492700729519129,0.007117753848433495,0.006524941883981228,0.005586065351963043,0.006131203379482031,0.0057829138822853565,0.0013139797374606133,,3291.0,41443.0,334.0,100.0,2267.0,277.0,2205.0,8.0,0.0,104.80452728271484 + 19.092641830444336,2.274301,2.0295908
0.002835651393979788,0.004185162018984556,0.002953664166852832,0.00341424229554832,0.0039444053545594215,0.0034771827049553394,0.005081562791019678,0.0012959666782990098,0.0016722310101613402,6906.0,3589.0,4449.0,2602.0,21011.0,637.0,7126.0,110.0,41.0,106.35100555419922 + 9.752459526062012,2.0581932,2.2881029
0.0034610810689628124,0.0038981297984719276,0.004008831921964884,0.003967375960201025,0.0037687616422772408,0.004232064820826054,0.004834067076444626,0.0031617884524166584,,2895.0,27621.0,755.0,1401.0,6889.0,2309.0,4547.0,210.0,0.0,105.44540405273438 + 18.78719139099121,2.4013894,2.447415
0.005993168335407972,0.005622157361358404,0.0035404241643846035,0.004329743795096874,0.005075536202639341,0.005000695586204529,0.00649686437100172,0.004497276619076729,,180.0,39656.0,675.0,1097.0,3349.0,2272.0,2257.0,26.0,0.0,103.75336456298828 + 22.137645721435547,2.0480983,1.8657947
0.004383501596748829,0.006162825971841812,0.007615772075951099,0.008768505416810513,0.008301415480673313,0.008471686393022537,0.006696347147226334,0.003951400518417358,,128.0,43814.0,160.0,61.0,1408.0,185.0,4016.0,2.0,0.0,105.71367645263672 + 21.47005271911621,2.5390906,2.4987133
0.004774868488311768,0.004425562918186188,0.004944689571857452,0.004666242748498917,0.005861931946128607,0.0035833241418004036,0.006724917329847813,,,368.0,43330.0,477.0,484.0,2445.0,933.0,603.0,0.0,0.0,105.12800598144531 + 22.26432228088379,1.4667896,1.8884121
,0.0074240886606276035,0.00417677266523242,0.003928201738744974,0.003958969376981258,0.005083769094198942,,,,0.0,49563.0,34.0,24.0,31.0,490.0,0.0,0.0,0.0,107.14800262451172 + 16.58017921447754,2.489559,2.4745607
0.004194155801087618,0.002211346523836255,0.003554543247446418,0.002852133708074689,0.003132380312308669,0.004660832230001688,0.004756475333124399,0.00459589809179306,,2771.0,15145.0,430.0,813.0,8851.0,2217.0,13006.0,783.0,0.0,106.16775512695312 + 21.223583221435547,2.6767108,2.6197968
0.004420752637088299,0.004136835690587759,0.0059371995739638805,0.0057382951490581036,0.004683131352066994,0.004735130816698074,0.005873510614037514,0.009574990719556808,0.0014269292587414384,7117.0,25141.0,302.0,200.0,6872.0,433.0,8171.0,175.0,36.0,105.32183837890625 + 21.044349670410156,2.6157503,2.468453
,0.004572014790028334,0.005124933086335659,0.006840795744210482,0.006558071356266737,0.009065039455890656,0.0064741093665361404,0.006571952719241381,,0.0,47036.0,1007.0,54.0,305.0,1202.0,227.0,161.0,0.0,106.9520263671875 + 21.52114486694336,1.8409139,2.181028
0.002456795424222946,0.004303089343011379,0.005066718906164169,0.00500226765871048,0.006950414273887873,0.0060011716559529305,0.007557601667940617,,,1299.0,42669.0,385.0,173.0,3309.0,91.0,1906.0,0.0,0.0,105.3201675415039 + 20.25145149230957,2.4198306,2.0978498
0.003096231957897544,0.0035632881335914135,0.0025874865241348743,0.0026495722122490406,0.004172413144260645,0.006612926255911589,0.005093362182378769,0.0002686968073248863,,2074.0,1910.0,126.0,217.0,30701.0,350.0,14675.0,2.0,0.0,106.47769165039062 + 10.54533863067627,2.4809856,2.5072942
0.008118372410535812,0.004680746700614691,0.004422227386385202,0.005608063656836748,0.005218307953327894,0.00508558563888073,0.007037245202809572,,,18.0,35352.0,1177.0,350.0,1517.0,10764.0,329.0,0.0,0.0,103.76422882080078 + 20.857221603393555,1.6901206,2.2067351
0.012718971818685532,0.004492317792028189,0.0037545915693044662,0.0031997242476791143,0.004406103398650885,0.003984582144767046,0.005620354320853949,,,49.0,2068.0,732.0,1226.0,32689.0,88.0,12747.0,0.0,0.0,106.35150146484375 + 9.874527931213379,2.2723136,2.151771
0.005107425153255463,0.006325133144855499,0.007224576082080603,0.00753887090831995,0.007458985783159733,0.007444256916642189,0.0077639250084757805,0.011719122529029846,,945.0,44247.0,145.0,113.0,2051.0,229.0,1763.0,3.0,0.0,105.32427215576172 + 22.142086029052734,2.195001,2.3027997
,0.0043207560665905476,0.010796464048326015,0.005556328687816858,0.003852952504530549,0.00583735853433609,0.005456988699734211,,,0.0,46627.0,33.0,1164.0,119.0,1685.0,76.0,0.0,0.0,102.84110260009766 + 21.884319305419922,2.0704432,1.4685453
0.005435661878436804,0.005088691599667072,0.004665381740778685,0.004897166043519974,0.005023289006203413,0.005942401476204395,0.005866939667612314,0.009181085973978043,,271.0,40172.0,1673.0,256.0,4334.0,1034.0,1740.0,40.0,0.0,108.90413665771484 + 12.230293273925781,2.101195,2.6032372
0.0030339641962200403,0.005625614896416664,0.0038057826459407806,0.00473364070057869,0.005004342645406723,0.00825289636850357,0.004314691759645939,0.0100704999640584,,4317.0,34070.0,733.0,555.0,2404.0,533.0,6091.0,271.0,0.0,105.25718688964844 + 21.227428436279297,2.7398968,2.6493587
0.006336355581879616,0.0068230158649384975,0.008260844275355339,0.00744560407474637,0.006352683994919062,0.007325189188122749,0.010949445888400078,,,29.0,46758.0,826.0,234.0,1044.0,194.0,222.0,0.0,0.0,104.9315185546875 + 22.142393112182617,1.8716791,2.2256308
0.0019823499023914337,0.0035462731029838324,0.003544814186170697,0.004987349733710289,0.0032823008950799704,0.003944266587495804,0.0034055982250720263,0.003760603256523609,,2867.0,23074.0,769.0,608.0,8021.0,3997.0,8284.0,1.0,0.0,106.49474334716797 + 21.40392303466797,2.438805,2.2066574
0.004893937148153782,0.004318154416978359,0.0057895369827747345,0.004746467340737581,0.0050757634453475475,0.0053160535171628,0.006116247735917568,,,992.0,30362.0,324.0,244.0,9952.0,104.0,7498.0,0.0,0.0,105.5154800415039 + 20.677934646606445,2.3885512,2.3620365
,0.004570099525153637,0.004565180744975805,0.004399104975163937,0.0047866180539131165,0.004576016683131456,0.006145554129034281,,,0.0,35832.0,874.0,863.0,5919.0,3350.0,1954.0,0.0,0.0,103.49095916748047 + 22.19639778137207,1.758705,1.8521664
0.002223412273451686,0.003180509200319648,0.0037785645108669996,0.002170524327084422,0.003988608252257109,0.004030680749565363,0.004077701363712549,,,2143.0,721.0,20.0,54.0,11529.0,669.0,34895.0,0.0,0.0,106.47740173339844 + 10.484310150146484,2.7728543,2.6316776
0.002113793045282364,0.005091419443488121,0.003967725671827793,0.0044852858409285545,0.004496302455663681,0.005081968382000923,0.003277599811553955,,,1.0,31789.0,145.0,1234.0,2419.0,14281.0,28.0,0.0,0.0,108.14971923828125 + 11.264644622802734,2.22278,2.2866125
0.0036302218213677406,0.003141208551824093,0.004552920814603567,0.0034857282880693674,0.00374272046610713,0.004298112355172634,0.0036520485300570726,0.009022345766425133,,2478.0,17171.0,627.0,597.0,17563.0,576.0,8229.0,121.0,0.0,105.44670104980469 + 19.275209426879883,2.6649399,2.4929585
0.005850694607943296,0.004815295338630676,0.00392370019108057,0.004368689842522144,0.004590141586959362,0.005066654644906521,0.0061654215678572655,0.01346867997199297,,260.0,10517.0,1856.0,1189.0,10715.0,2343.0,19680.0,3.0,0.0,106.3568115234375 + 11.095165252685547,2.6452763,2.4584782
